ID caso;Nombre Actividad;Inicio;Fin;Ejecutor
1715;Alarma domiciliaria;2021-08-20 01:25:10;2021-08-20 01:25:10;Sistema
1715;Revisar cámaras;2021-08-20 01:25:57;2021-08-20 01:30:57;Sergio
1715;Registrar hecho no precisado;2021-08-20 01:30:57;2021-08-20 01:30:57;Sergio
1715;Solicitar revisar alarma;2021-08-20 01:31:13;2021-08-20 01:32:29;Sergio
1716;Alarma domiciliaria;2021-08-20 04:05:19;2021-08-20 04:05:19;Sistema
1716;Revisar cámaras;2021-08-20 04:05:34;2021-08-20 04:07:45;Sergio
1716;Te atrapé;2021-08-20 04:07:45;2021-08-20 04:07:45;Sergio
1716;Registrar intruso detectado;2021-08-20 04:08:32;2021-08-20 04:09:22;Sergio
1716;Activar alarma casa;2021-08-20 04:09:31;2021-08-20 04:09:31;Sergio
1716;Alertar móvil de seguridad;2021-08-20 04:11:12;2021-08-20 04:12:50;Sergio
1716;Concurrir a casa afectada;2021-08-20 04:12:51;2021-08-20 04:18:41;Paola
1716;Contactar dueño casa;2021-08-20 04:18:47;2021-08-20 04:20:40;Paola
1716;Notificar llegada a central;2021-08-20 04:20:40;2021-08-20 04:21:40;Paola
1716;Revisar eventuales daños;2021-08-20 04:23:15;2021-08-20 04:38:03;Paola
1716;Notificar fin operativo;2021-08-20 04:40:47;2021-08-20 04:44:35;Paola
1716;Dar mensajes disuasivos;2021-08-20 04:13:03;2021-08-20 04:14:50;Sergio
1716;Activar alarma comunitaria;2021-08-20 04:14:58;2021-08-20 04:14:58;Sergio
1716;Escalar alerta móvil;2021-08-20 04:15:20;2021-08-20 04:15:53;Sergio
1716;Contactar seguridad ciudadana;2021-08-20 04:16:17;2021-08-20 04:16:41;Sergio
1716;Continuar disuasión y monitorear cámaras;2021-08-20 04:16:41;2021-08-20 04:20:40;Sergio
1717;Alarma domiciliaria;2021-08-20 06:45:49;2021-08-20 06:45:49;Sistema
1717;Revisar cámaras;2021-08-20 06:46:26;2021-08-20 06:49:09;Sergio
1717;Te atrapé;2021-08-20 06:49:09;2021-08-20 06:49:09;Sergio
1717;Registrar intruso detectado;2021-08-20 06:50:11;2021-08-20 06:50:37;Sergio
1717;Activar alarma casa;2021-08-20 06:50:54;2021-08-20 06:50:54;Sergio
1717;Alertar móvil de seguridad;2021-08-20 06:52:46;2021-08-20 06:54:33;Sergio
1717;Concurrir a casa afectada;2021-08-20 06:54:38;2021-08-20 07:03:26;Sebastian
1717;Contactar dueño casa;2021-08-20 07:04:00;2021-08-20 07:05:58;Sebastian
1717;Notificar llegada a central;2021-08-20 07:05:58;2021-08-20 07:06:48;Sebastian
1717;Revisar eventuales daños;2021-08-20 07:09:33;2021-08-20 07:30:10;Sebastian
1717;Notificar fin operativo;2021-08-20 07:33:15;2021-08-20 07:35:45;Sebastian
1717;Dar mensajes disuasivos;2021-08-20 06:54:49;2021-08-20 06:56:34;Sergio
1717;Activar alarma comunitaria;2021-08-20 06:56:45;2021-08-20 06:56:45;Sergio
1717;Escalar alerta móvil;2021-08-20 06:57:04;2021-08-20 06:57:19;Sergio
1717;Contactar seguridad ciudadana;2021-08-20 06:57:46;2021-08-20 06:58:22;Sergio
1717;Continuar disuasión y monitorear cámaras;2021-08-20 06:58:22;2021-08-20 07:05:58;Sergio
1718;Alarma domiciliaria;2021-08-20 00:44:07;2021-08-20 00:44:07;Sistema
1718;Revisar cámaras;2021-08-20 00:44:57;2021-08-20 00:48:38;Jose
1718;Registrar hecho fortuito;2021-08-20 00:48:38;2021-08-20 00:48:38;Jose
1718;Avisar hecho fortuito;2021-08-20 00:48:54;2021-08-20 00:51:21;Jose
1719;Alarma domiciliaria;2021-08-20 02:44:23;2021-08-20 02:44:23;Sistema
1719;Revisar cámaras;2021-08-20 02:44:40;2021-08-20 02:49:40;Jose
1719;Registrar hecho no precisado;2021-08-20 02:49:40;2021-08-20 02:49:40;Jose
1719;Solicitar revisar alarma;2021-08-20 02:50:01;2021-08-20 02:51:41;Jose
1720;Alarma domiciliaria;2021-08-20 04:44:04;2021-08-20 04:44:04;Sistema
1720;Revisar cámaras;2021-08-20 04:44:55;2021-08-20 04:49:54;Jose
1720;Registrar hecho fortuito;2021-08-20 04:49:54;2021-08-20 04:49:54;Jose
1720;Avisar hecho fortuito;2021-08-20 04:50:18;2021-08-20 04:54:31;Jose
1721;Alarma domiciliaria;2021-08-20 06:43:59;2021-08-20 06:43:59;Sistema
1721;Revisar cámaras;2021-08-20 06:44:43;2021-08-20 06:49:43;Jose
1721;Registrar hecho no precisado;2021-08-20 06:49:43;2021-08-20 06:49:43;Jose
1721;Solicitar revisar alarma;2021-08-20 06:50:05;2021-08-20 06:51:28;Jose
1722;Alarma domiciliaria;2021-08-20 00:44:00;2021-08-20 00:44:00;Sistema
1722;Revisar cámaras;2021-08-20 00:44:41;2021-08-20 00:46:48;Ignacio
1722;Te atrapé;2021-08-20 00:46:48;2021-08-20 00:46:48;Ignacio
1722;Registrar intruso detectado;2021-08-20 00:47:00;2021-08-20 00:47:44;Ignacio
1722;Activar alarma casa;2021-08-20 00:48:18;2021-08-20 00:48:18;Ignacio
1722;Alertar móvil de seguridad;2021-08-20 00:50:20;2021-08-20 00:52:16;Ignacio
1722;Concurrir a casa afectada;2021-08-20 00:52:18;2021-08-20 01:03:08;Miguel
1722;Contactar dueño casa;2021-08-20 01:03:35;2021-08-20 01:06:26;Miguel
1722;Notificar llegada a central;2021-08-20 01:06:26;2021-08-20 01:07:18;Miguel
1722;Revisar eventuales daños;2021-08-20 01:08:45;2021-08-20 01:26:27;Miguel
1722;Notificar fin operativo;2021-08-20 01:29:21;2021-08-20 01:32:57;Miguel
1722;Dar mensajes disuasivos;2021-08-20 00:52:33;2021-08-20 00:54:34;Ignacio
1723;Alarma domiciliaria;2021-08-20 02:43:03;2021-08-20 02:43:03;Sistema
1723;Revisar cámaras;2021-08-20 02:43:10;2021-08-20 02:45:57;Ignacio
1723;Te atrapé;2021-08-20 02:45:57;2021-08-20 02:45:57;Ignacio
1723;Señal persona casa;2021-08-20 02:46:32;2021-08-20 02:46:59;Ignacio
1723;Clave digitada;2021-08-20 02:50:20;2021-08-20 02:50:20;Sistema
1724;Alarma domiciliaria;2021-08-20 04:42:35;2021-08-20 04:42:35;Sistema
1724;Revisar cámaras;2021-08-20 04:43:23;2021-08-20 04:47:31;Ignacio
1724;Registrar hecho fortuito;2021-08-20 04:47:31;2021-08-20 04:47:31;Ignacio
1724;Avisar hecho fortuito;2021-08-20 04:47:53;2021-08-20 04:50:09;Ignacio
1725;Alarma domiciliaria;2021-08-20 06:42:24;2021-08-20 06:42:24;Sistema
1725;Revisar cámaras;2021-08-20 06:42:31;2021-08-20 06:46:58;Ignacio
1725;Registrar hecho fortuito;2021-08-20 06:46:58;2021-08-20 06:46:58;Ignacio
1725;Avisar hecho fortuito;2021-08-20 06:47:13;2021-08-20 06:51:45;Ignacio
1726;Alarma domiciliaria;2021-08-21 01:24:51;2021-08-21 01:24:51;Sistema
1726;Revisar cámaras;2021-08-21 01:25:02;2021-08-21 01:30:02;Pablo
1726;Registrar hecho no precisado;2021-08-21 01:30:02;2021-08-21 01:30:02;Pablo
1726;Solicitar revisar alarma;2021-08-21 01:30:17;2021-08-21 01:31:32;Pablo
1727;Alarma domiciliaria;2021-08-21 04:05:11;2021-08-21 04:05:11;Sistema
1727;Revisar cámaras;2021-08-21 04:05:24;2021-08-21 04:08:28;Pablo
1727;Te atrapé;2021-08-21 04:08:28;2021-08-21 04:08:28;Pablo
1727;Registrar intruso detectado;2021-08-21 04:08:51;2021-08-21 04:09:39;Pablo
1727;Activar alarma casa;2021-08-21 04:09:56;2021-08-21 04:09:56;Pablo
1727;Alertar móvil de seguridad;2021-08-21 04:11:31;2021-08-21 04:13:46;Pablo
1727;Concurrir a casa afectada;2021-08-21 04:13:50;2021-08-21 04:20:07;Francesco
1727;Contactar dueño casa;2021-08-21 04:20:27;2021-08-21 04:23:13;Francesco
1727;Notificar llegada a central;2021-08-21 04:23:13;2021-08-21 04:24:01;Francesco
1727;Revisar eventuales daños;2021-08-21 04:25:49;2021-08-21 04:41:31;Francesco
1727;Notificar fin operativo;2021-08-21 04:44:36;2021-08-21 04:47:56;Francesco
1727;Dar mensajes disuasivos;2021-08-21 04:13:58;2021-08-21 04:14:41;Pablo
1728;Alarma domiciliaria;2021-08-21 06:45:19;2021-08-21 06:45:19;Sistema
1728;Revisar cámaras;2021-08-21 06:46:11;2021-08-21 06:47:28;Pablo
1728;Te atrapé;2021-08-21 06:47:28;2021-08-21 06:47:28;Pablo
1728;Registrar intruso detectado;2021-08-21 06:48:01;2021-08-21 06:49:06;Pablo
1728;Activar alarma casa;2021-08-21 06:49:36;2021-08-21 06:49:36;Pablo
1728;Alertar móvil de seguridad;2021-08-21 06:51:55;2021-08-21 06:53:27;Pablo
1728;Concurrir a casa afectada;2021-08-21 06:53:33;2021-08-21 07:05:09;Barbara
1728;Contactar dueño casa;2021-08-21 07:05:35;2021-08-21 07:08:16;Barbara
1728;Notificar llegada a central;2021-08-21 07:08:16;2021-08-21 07:09:27;Barbara
1728;Revisar eventuales daños;2021-08-21 07:12:05;2021-08-21 07:31:51;Barbara
1728;Notificar fin operativo;2021-08-21 07:34:27;2021-08-21 07:37:55;Barbara
1728;Dar mensajes disuasivos;2021-08-21 06:53:43;2021-08-21 06:55:06;Pablo
1728;Activar alarma comunitaria;2021-08-21 06:55:16;2021-08-21 06:55:16;Pablo
1728;Escalar alerta móvil;2021-08-21 06:55:38;2021-08-21 06:56:08;Pablo
1728;Contactar seguridad ciudadana;2021-08-21 06:56:50;2021-08-21 06:57:30;Pablo
1728;Continuar disuasión y monitorear cámaras;2021-08-21 06:57:30;2021-08-21 07:08:16;Pablo
1729;Alarma domiciliaria;2021-08-21 00:45:03;2021-08-21 00:45:03;Sistema
1729;Revisar cámaras;2021-08-21 00:45:28;2021-08-21 00:48:41;Catalina
1729;Registrar hecho fortuito;2021-08-21 00:48:41;2021-08-21 00:48:41;Catalina
1729;Avisar hecho fortuito;2021-08-21 00:48:53;2021-08-21 00:52:25;Catalina
1730;Alarma domiciliaria;2021-08-21 02:45:25;2021-08-21 02:45:25;Sistema
1730;Revisar cámaras;2021-08-21 02:46:11;2021-08-21 02:51:11;Catalina
1730;Registrar hecho no precisado;2021-08-21 02:51:11;2021-08-21 02:51:11;Catalina
1730;Solicitar revisar alarma;2021-08-21 02:51:31;2021-08-21 02:52:56;Catalina
1731;Alarma domiciliaria;2021-08-21 04:45:22;2021-08-21 04:45:22;Sistema
1731;Revisar cámaras;2021-08-21 04:46:00;2021-08-21 04:51:00;Catalina
1731;Registrar hecho no precisado;2021-08-21 04:51:00;2021-08-21 04:51:00;Catalina
1731;Solicitar revisar alarma;2021-08-21 04:51:17;2021-08-21 04:52:30;Catalina
1732;Alarma domiciliaria;2021-08-21 06:46:10;2021-08-21 06:46:10;Sistema
1732;Revisar cámaras;2021-08-21 06:46:45;2021-08-21 06:48:33;Catalina
1732;Registrar hecho fortuito;2021-08-21 06:48:33;2021-08-21 06:48:33;Catalina
1732;Avisar hecho fortuito;2021-08-21 06:48:55;2021-08-21 06:52:20;Catalina
1733;Alarma domiciliaria;2021-08-21 00:44:10;2021-08-21 00:44:10;Sistema
1733;Revisar cámaras;2021-08-21 00:44:35;2021-08-21 00:46:17;Lorenzo
1733;Te atrapé;2021-08-21 00:46:17;2021-08-21 00:46:17;Lorenzo
1733;Señal persona casa;2021-08-21 00:47:13;2021-08-21 00:47:41;Lorenzo
1733;Clave digitada;2021-08-21 00:48:58;2021-08-21 00:48:58;Sistema
1734;Alarma domiciliaria;2021-08-21 02:44:57;2021-08-21 02:44:57;Sistema
1734;Revisar cámaras;2021-08-21 02:45:04;2021-08-21 02:47:49;Lorenzo
1734;Registrar hecho fortuito;2021-08-21 02:47:49;2021-08-21 02:47:49;Lorenzo
1734;Avisar hecho fortuito;2021-08-21 02:48:05;2021-08-21 02:50:32;Lorenzo
1735;Alarma domiciliaria;2021-08-21 04:45:55;2021-08-21 04:45:55;Sistema
1735;Revisar cámaras;2021-08-21 04:46:32;2021-08-21 04:51:32;Lorenzo
1735;Registrar hecho no precisado;2021-08-21 04:51:32;2021-08-21 04:51:32;Lorenzo
1735;Solicitar revisar alarma;2021-08-21 04:51:46;2021-08-21 04:53:18;Lorenzo
1736;Alarma domiciliaria;2021-08-21 06:46:15;2021-08-21 06:46:15;Sistema
1736;Revisar cámaras;2021-08-21 06:47:03;2021-08-21 06:52:03;Lorenzo
1736;Registrar hecho no precisado;2021-08-21 06:52:03;2021-08-21 06:52:03;Lorenzo
1736;Solicitar revisar alarma;2021-08-21 06:52:18;2021-08-21 06:53:38;Lorenzo
1737;Alarma domiciliaria;2021-08-21 02:45:53;2021-08-21 02:45:53;Sistema
1737;Revisar cámaras;2021-08-21 02:46:44;2021-08-21 02:51:44;Alexander
1737;Registrar hecho no precisado;2021-08-21 02:51:44;2021-08-21 02:51:44;Alexander
1737;Solicitar revisar alarma;2021-08-21 02:52:00;2021-08-21 02:53:36;Alexander
1738;Alarma domiciliaria;2021-08-21 06:45:42;2021-08-21 06:45:42;Sistema
1738;Revisar cámaras;2021-08-21 06:45:59;2021-08-21 06:50:59;Alexander
1738;Registrar hecho no precisado;2021-08-21 06:50:59;2021-08-21 06:50:59;Alexander
1738;Solicitar revisar alarma;2021-08-21 06:51:19;2021-08-21 06:53:00;Alexander
1739;Alarma domiciliaria;2021-08-21 00:20:36;2021-08-21 00:20:36;Sistema
1739;Revisar cámaras;2021-08-21 00:20:53;2021-08-21 00:22:07;Sergio
1739;Te atrapé;2021-08-21 00:22:07;2021-08-21 00:22:07;Sergio
1739;Registrar intruso detectado;2021-08-21 00:22:22;2021-08-21 00:22:57;Sergio
1739;Activar alarma casa;2021-08-21 00:23:22;2021-08-21 00:23:22;Sergio
1739;Alertar móvil de seguridad;2021-08-21 00:25:12;2021-08-21 00:27:20;Sergio
1739;Concurrir a casa afectada;2021-08-21 00:27:29;2021-08-21 00:37:07;Sofia
1739;Contactar dueño casa;2021-08-21 00:37:27;2021-08-21 00:39:51;Sofia
1739;Notificar llegada a central;2021-08-21 00:39:51;2021-08-21 00:41:01;Sofia
1739;Revisar eventuales daños;2021-08-21 00:43:05;2021-08-21 01:01:48;Sofia
1739;Notificar fin operativo;2021-08-21 01:04:20;2021-08-21 01:07:09;Sofia
1739;Dar mensajes disuasivos;2021-08-21 00:27:31;2021-08-21 00:28:39;Sergio
1739;Activar alarma comunitaria;2021-08-21 00:28:47;2021-08-21 00:28:47;Sergio
1739;Escalar alerta móvil;2021-08-21 00:29:05;2021-08-21 00:29:28;Sergio
1739;Contactar seguridad ciudadana;2021-08-21 00:30:31;2021-08-21 00:31:08;Sergio
1739;Continuar disuasión y monitorear cámaras;2021-08-21 00:31:08;2021-08-21 00:39:51;Sergio
1740;Alarma domiciliaria;2021-08-21 01:57:26;2021-08-21 01:57:26;Sistema
1740;Revisar cámaras;2021-08-21 01:57:51;2021-08-21 02:01:40;Sergio
1740;Te atrapé;2021-08-21 02:01:40;2021-08-21 02:01:40;Sergio
1740;Registrar intruso detectado;2021-08-21 02:01:47;2021-08-21 02:02:51;Sergio
1740;Activar alarma casa;2021-08-21 02:03:02;2021-08-21 02:03:02;Sergio
1740;Alertar móvil de seguridad;2021-08-21 02:04:48;2021-08-21 02:06:26;Sergio
1740;Concurrir a casa afectada;2021-08-21 02:06:32;2021-08-21 02:16:53;Tomas
1740;Contactar dueño casa;2021-08-21 02:17:11;2021-08-21 02:19:45;Tomas
1740;Notificar llegada a central;2021-08-21 02:19:45;2021-08-21 02:20:59;Tomas
1740;Revisar eventuales daños;2021-08-21 02:22:34;2021-08-21 02:37:51;Tomas
1740;Notificar fin operativo;2021-08-21 02:40:47;2021-08-21 02:44:42;Tomas
1740;Dar mensajes disuasivos;2021-08-21 02:06:37;2021-08-21 02:09:25;Sergio
1740;Activar alarma comunitaria;2021-08-21 02:09:33;2021-08-21 02:09:33;Sergio
1740;Escalar alerta móvil;2021-08-21 02:09:48;2021-08-21 02:10:07;Sergio
1740;Contactar seguridad ciudadana;2021-08-21 02:10:46;2021-08-21 02:11:06;Sergio
1740;Continuar disuasión y monitorear cámaras;2021-08-21 02:11:06;2021-08-21 02:19:45;Sergio
1741;Alarma domiciliaria;2021-08-21 03:33:40;2021-08-21 03:33:40;Sistema
1741;Revisar cámaras;2021-08-21 03:33:50;2021-08-21 03:38:50;Sergio
1741;Registrar hecho no precisado;2021-08-21 03:38:50;2021-08-21 03:38:50;Sergio
1741;Solicitar revisar alarma;2021-08-21 03:39:09;2021-08-21 03:40:47;Sergio
1742;Alarma domiciliaria;2021-08-21 05:09:13;2021-08-21 05:09:13;Sistema
1742;Revisar cámaras;2021-08-21 05:09:55;2021-08-21 05:11:38;Sergio
1742;Te atrapé;2021-08-21 05:11:38;2021-08-21 05:11:38;Sergio
1742;Registrar intruso detectado;2021-08-21 05:11:50;2021-08-21 05:13:01;Sergio
1742;Activar alarma casa;2021-08-21 05:13:25;2021-08-21 05:13:25;Sergio
1742;Alertar móvil de seguridad;2021-08-21 05:14:58;2021-08-21 05:17:17;Sergio
1742;Concurrir a casa afectada;2021-08-21 05:17:18;2021-08-21 05:23:11;Paola
1742;Contactar dueño casa;2021-08-21 05:23:36;2021-08-21 05:25:51;Paola
1742;Notificar llegada a central;2021-08-21 05:25:51;2021-08-21 05:27:02;Paola
1742;Revisar eventuales daños;2021-08-21 05:28:49;2021-08-21 05:47:20;Paola
1742;Notificar fin operativo;2021-08-21 05:50:00;2021-08-21 05:53:06;Paola
1742;Dar mensajes disuasivos;2021-08-21 05:17:25;2021-08-21 05:19:08;Sergio
1742;Activar alarma comunitaria;2021-08-21 05:19:18;2021-08-21 05:19:18;Sergio
1742;Escalar alerta móvil;2021-08-21 05:19:44;2021-08-21 05:20:15;Sergio
1742;Contactar seguridad ciudadana;2021-08-21 05:20:55;2021-08-21 05:21:36;Sergio
1742;Continuar disuasión y monitorear cámaras;2021-08-21 05:21:36;2021-08-21 05:25:51;Sergio
1743;Alarma domiciliaria;2021-08-21 06:45:01;2021-08-21 06:45:01;Sistema
1743;Revisar cámaras;2021-08-21 06:45:25;2021-08-21 06:48:29;Sergio
1743;Te atrapé;2021-08-21 06:48:29;2021-08-21 06:48:29;Sergio
1743;Registrar intruso detectado;2021-08-21 06:48:50;2021-08-21 06:49:29;Sergio
1743;Activar alarma casa;2021-08-21 06:50:01;2021-08-21 06:50:01;Sergio
1743;Alertar móvil de seguridad;2021-08-21 06:51:51;2021-08-21 06:54:22;Sergio
1743;Concurrir a casa afectada;2021-08-21 06:54:32;2021-08-21 07:02:03;Sofia
1743;Contactar dueño casa;2021-08-21 07:02:11;2021-08-21 07:04:45;Sofia
1743;Notificar llegada a central;2021-08-21 07:04:45;2021-08-21 07:05:52;Sofia
1743;Revisar eventuales daños;2021-08-21 07:08:03;2021-08-21 07:26:45;Sofia
1743;Notificar fin operativo;2021-08-21 07:29:15;2021-08-21 07:32:04;Sofia
1743;Dar mensajes disuasivos;2021-08-21 06:54:36;2021-08-21 06:56:26;Sergio
1743;Activar alarma comunitaria;2021-08-21 06:56:34;2021-08-21 06:56:34;Sergio
1743;Escalar alerta móvil;2021-08-21 06:56:50;2021-08-21 06:57:20;Sergio
1743;Contactar seguridad ciudadana;2021-08-21 06:58:01;2021-08-21 06:58:21;Sergio
1743;Continuar disuasión y monitorear cámaras;2021-08-21 06:58:21;2021-08-21 07:04:45;Sergio
1744;Alarma domiciliaria;2021-08-21 06:44:14;2021-08-21 06:44:14;Sistema
1744;Revisar cámaras;2021-08-21 06:45:01;2021-08-21 06:47:40;Jose
1744;Te atrapé;2021-08-21 06:47:40;2021-08-21 06:47:40;Jose
1744;Registrar intruso detectado;2021-08-21 06:48:27;2021-08-21 06:49:38;Jose
1744;Activar alarma casa;2021-08-21 06:49:48;2021-08-21 06:49:48;Jose
1744;Alertar móvil de seguridad;2021-08-21 06:51:13;2021-08-21 06:52:58;Jose
1744;Concurrir a casa afectada;2021-08-21 06:53:04;2021-08-21 07:00:08;Sebastian
1744;Contactar dueño casa;2021-08-21 07:00:14;2021-08-21 07:02:15;Sebastian
1744;Notificar llegada a central;2021-08-21 07:02:15;2021-08-21 07:03:33;Sebastian
1744;Revisar eventuales daños;2021-08-21 07:06:15;2021-08-21 07:21:31;Sebastian
1744;Notificar fin operativo;2021-08-21 07:23:52;2021-08-21 07:27:02;Sebastian
1744;Dar mensajes disuasivos;2021-08-21 06:53:08;2021-08-21 06:55:14;Jose
1744;Activar alarma comunitaria;2021-08-21 06:55:22;2021-08-21 06:55:22;Jose
1744;Escalar alerta móvil;2021-08-21 06:55:50;2021-08-21 06:56:15;Jose
1744;Contactar seguridad ciudadana;2021-08-21 06:57:14;2021-08-21 06:57:33;Jose
1744;Continuar disuasión y monitorear cámaras;2021-08-21 06:57:33;2021-08-21 07:02:15;Jose
1745;Alarma domiciliaria;2021-08-21 00:20:27;2021-08-21 00:20:27;Sistema
1745;Revisar cámaras;2021-08-21 00:20:39;2021-08-21 00:21:53;Ignacio
1745;Te atrapé;2021-08-21 00:21:53;2021-08-21 00:21:53;Ignacio
1745;Registrar intruso detectado;2021-08-21 00:22:26;2021-08-21 00:23:21;Ignacio
1745;Activar alarma casa;2021-08-21 00:23:33;2021-08-21 00:23:33;Ignacio
1745;Alertar móvil de seguridad;2021-08-21 00:25:43;2021-08-21 00:28:15;Ignacio
1745;Concurrir a casa afectada;2021-08-21 00:28:18;2021-08-21 00:37:40;Miguel
1745;Contactar dueño casa;2021-08-21 00:38:05;2021-08-21 00:40:51;Miguel
1745;Notificar llegada a central;2021-08-21 00:40:51;2021-08-21 00:41:39;Miguel
1745;Revisar eventuales daños;2021-08-21 00:44:10;2021-08-21 00:59:41;Miguel
1745;Notificar fin operativo;2021-08-21 01:02:37;2021-08-21 01:05:14;Miguel
1745;Dar mensajes disuasivos;2021-08-21 00:28:27;2021-08-21 00:29:44;Ignacio
1745;Activar alarma comunitaria;2021-08-21 00:29:52;2021-08-21 00:29:52;Ignacio
1745;Escalar alerta móvil;2021-08-21 00:30:12;2021-08-21 00:30:45;Ignacio
1745;Contactar seguridad ciudadana;2021-08-21 00:31:30;2021-08-21 00:32:15;Ignacio
1745;Continuar disuasión y monitorear cámaras;2021-08-21 00:32:15;2021-08-21 00:40:51;Ignacio
1746;Alarma domiciliaria;2021-08-21 01:56:33;2021-08-21 01:56:33;Sistema
1746;Revisar cámaras;2021-08-21 01:57:11;2021-08-21 02:02:11;Ignacio
1746;Registrar hecho no precisado;2021-08-21 02:02:11;2021-08-21 02:02:11;Ignacio
1746;Solicitar revisar alarma;2021-08-21 02:02:25;2021-08-21 02:03:45;Ignacio
1747;Alarma domiciliaria;2021-08-21 03:33:07;2021-08-21 03:33:07;Sistema
1747;Revisar cámaras;2021-08-21 03:33:37;2021-08-21 03:36:11;Ignacio
1747;Registrar hecho fortuito;2021-08-21 03:36:11;2021-08-21 03:36:11;Ignacio
1747;Avisar hecho fortuito;2021-08-21 03:36:28;2021-08-21 03:39:43;Ignacio
1748;Alarma domiciliaria;2021-08-21 05:08:59;2021-08-21 05:08:59;Sistema
1748;Revisar cámaras;2021-08-21 05:09:11;2021-08-21 05:13:27;Ignacio
1748;Te atrapé;2021-08-21 05:13:27;2021-08-21 05:13:27;Ignacio
1748;Registrar intruso detectado;2021-08-21 05:14:15;2021-08-21 05:14:45;Ignacio
1748;Activar alarma casa;2021-08-21 05:15:12;2021-08-21 05:15:12;Ignacio
1748;Alertar móvil de seguridad;2021-08-21 05:16:32;2021-08-21 05:18:32;Ignacio
1748;Concurrir a casa afectada;2021-08-21 05:18:44;2021-08-21 05:28:53;Pedro
1748;Contactar dueño casa;2021-08-21 05:29:15;2021-08-21 05:31:35;Pedro
1748;Notificar llegada a central;2021-08-21 05:31:35;2021-08-21 05:32:55;Pedro
1748;Revisar eventuales daños;2021-08-21 05:35:03;2021-08-21 05:50:07;Pedro
1748;Notificar fin operativo;2021-08-21 05:52:26;2021-08-21 05:55:39;Pedro
1748;Dar mensajes disuasivos;2021-08-21 05:18:48;2021-08-21 05:20:36;Ignacio
1748;Activar alarma comunitaria;2021-08-21 05:20:47;2021-08-21 05:20:47;Ignacio
1748;Escalar alerta móvil;2021-08-21 05:21:08;2021-08-21 05:21:31;Ignacio
1748;Contactar seguridad ciudadana;2021-08-21 05:22:29;2021-08-21 05:22:57;Ignacio
1748;Continuar disuasión y monitorear cámaras;2021-08-21 05:22:57;2021-08-21 05:31:35;Ignacio
1749;Alarma domiciliaria;2021-08-21 06:45:25;2021-08-21 06:45:25;Sistema
1749;Revisar cámaras;2021-08-21 06:45:42;2021-08-21 06:46:40;Ignacio
1749;Registrar hecho fortuito;2021-08-21 06:46:40;2021-08-21 06:46:40;Ignacio
1749;Avisar hecho fortuito;2021-08-21 06:46:59;2021-08-21 06:49:32;Ignacio
1750;Alarma domiciliaria;2021-08-22 06:44:06;2021-08-22 06:44:06;Sistema
1750;Revisar cámaras;2021-08-22 06:44:41;2021-08-22 06:49:41;Pablo
1750;Registrar hecho no precisado;2021-08-22 06:49:41;2021-08-22 06:49:41;Pablo
1750;Solicitar revisar alarma;2021-08-22 06:49:54;2021-08-22 06:51:36;Pablo
1751;Alarma domiciliaria;2021-08-22 01:25:15;2021-08-22 01:25:15;Sistema
1751;Revisar cámaras;2021-08-22 01:25:25;2021-08-22 01:30:07;Lorenzo
1751;Registrar hecho fortuito;2021-08-22 01:30:07;2021-08-22 01:30:07;Lorenzo
1751;Avisar hecho fortuito;2021-08-22 01:30:22;2021-08-22 01:32:29;Lorenzo
1752;Alarma domiciliaria;2021-08-22 04:06:11;2021-08-22 04:06:11;Sistema
1752;Revisar cámaras;2021-08-22 04:06:56;2021-08-22 04:09:59;Lorenzo
1752;Te atrapé;2021-08-22 04:09:59;2021-08-22 04:09:59;Lorenzo
1752;Registrar intruso detectado;2021-08-22 04:11:01;2021-08-22 04:11:37;Lorenzo
1752;Activar alarma casa;2021-08-22 04:11:53;2021-08-22 04:11:53;Lorenzo
1752;Alertar móvil de seguridad;2021-08-22 04:13:29;2021-08-22 04:15:07;Lorenzo
1752;Concurrir a casa afectada;2021-08-22 04:15:10;2021-08-22 04:21:43;Allison
1752;Contactar dueño casa;2021-08-22 04:22:07;2021-08-22 04:24:52;Allison
1752;Notificar llegada a central;2021-08-22 04:24:52;2021-08-22 04:25:37;Allison
1752;Revisar eventuales daños;2021-08-22 04:27:41;2021-08-22 04:45:43;Allison
1752;Notificar fin operativo;2021-08-22 04:48:38;2021-08-22 04:52:42;Allison
1752;Dar mensajes disuasivos;2021-08-22 04:15:14;2021-08-22 04:18:22;Lorenzo
1752;Activar alarma comunitaria;2021-08-22 04:18:29;2021-08-22 04:18:29;Lorenzo
1752;Escalar alerta móvil;2021-08-22 04:18:42;2021-08-22 04:18:59;Lorenzo
1752;Contactar seguridad ciudadana;2021-08-22 04:19:47;2021-08-22 04:20:19;Lorenzo
1752;Continuar disuasión y monitorear cámaras;2021-08-22 04:20:19;2021-08-22 04:24:52;Lorenzo
1753;Alarma domiciliaria;2021-08-22 06:46:45;2021-08-22 06:46:45;Sistema
1753;Revisar cámaras;2021-08-22 06:47:30;2021-08-22 06:50:46;Lorenzo
1753;Te atrapé;2021-08-22 06:50:46;2021-08-22 06:50:46;Lorenzo
1753;Registrar intruso detectado;2021-08-22 06:50:59;2021-08-22 06:51:28;Lorenzo
1753;Activar alarma casa;2021-08-22 06:51:49;2021-08-22 06:51:49;Lorenzo
1753;Alertar móvil de seguridad;2021-08-22 06:53:09;2021-08-22 06:55:06;Lorenzo
